Normalized URL,Original URL,Language,Languages Using This URL,Total Occurrences
hellotalk.com,https://www.hellotalk.com/,spanish,afrikaans; arabic; bengali; bulgarian; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; serbian; spanish; tagalog; tamil; thai; wolof,23
hellotalk.com,https://www.hellotalk.com/,tagalog,afrikaans; arabic; bengali; bulgarian; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; serbian; spanish; tagalog; tamil; thai; wolof,23
hellotalk.com,https://www.hellotalk.com/,tamil,afrikaans; arabic; bengali; bulgarian; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; serbian; spanish; tagalog; tamil; thai; wolof,23
hellotalk.com,https://www.hellotalk.com/,thai,afrikaans; arabic; bengali; bulgarian; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; serbian; spanish; tagalog; tamil; thai; wolof,23
hellotalk.com,https://www.hellotalk.com/,wolof,afrikaans; arabic; bengali; bulgarian; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; serbian; spanish; tagalog; tamil; thai; wolof,23
tandem.net,https://tandem.net/,afrikaans,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://www.tandem.net/,arabic,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,bengali,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://www.tandem.net/,chinese,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://www.tandem.net/,estonian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://www.tandem.net/,flemish,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,french,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,german,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,greek,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,kazakh,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,latvian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://www.tandem.net/,lithuanian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,malay,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,marathi,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,persian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,romanian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,spanish,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,tagalog,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,thai,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
tandem.net,https://tandem.net/,wolof,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; greek; kazakh; latvian; lithuanian; malay; marathi; persian; romanian; spanish; tagalog; thai; wolof,20
conversationexchange.com,https://www.conversationexchange.com/,afrikaans,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,arabic,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,bengali,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,chinese,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,estonian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,flemish,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,french,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,german,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,kazakh,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,latvian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,malay,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,marathi,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,persian,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,spanish,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,tagalog,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
conversationexchange.com,https://www.conversationexchange.com/,thai,afrikaans; arabic; bengali; chinese; estonian; flemish; french; german; kazakh; latvian; malay; marathi; persian; spanish; tagalog; thai,16
mylanguageexchange.com,https://www.mylanguageexchange.com/,chinese,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,finnish,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,http://mylanguageexchange.com/,flemish,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,indonesian,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com,italian,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,japanese,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,persian,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,polish,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,portuguese,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,romanian,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,spanish,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,swahili,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,swedish,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://www.mylanguageexchange.com/,thai,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
mylanguageexchange.com,https://mylanguageexchange.com/,vietnamese,chinese; finnish; flemish; indonesian; italian; japanese; persian; polish; portuguese; romanian; spanish; swahili; swedish; thai; vietnamese,15
youtube.com,https://www.youtube.com/,burmese,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,cree,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,greek,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,guarani,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,kazakh,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,nahuatl,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,persian,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,serbian,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,thai,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
youtube.com,https://www.youtube.com/,wolof,burmese; cree; greek; guarani; kazakh; nahuatl; persian; serbian; thai; wolof,10
apps.apple.com,https://apps.apple.com/,bengali,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,cree,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,flemish,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,greek,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com,hindi,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,latvian,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,marathi,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,nahuatl,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
apps.apple.com,https://apps.apple.com/,persian,bengali; cree; flemish; greek; hindi; latvian; marathi; nahuatl; persian,9
podcasts.apple.com,https://podcasts.apple.com/,bengali,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
podcasts.apple.com,https://podcasts.apple.com/,kazakh,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
podcasts.apple.com,https://podcasts.apple.com/,latvian,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
podcasts.apple.com,https://podcasts.apple.com/,marathi,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
podcasts.apple.com,https://podcasts.apple.com/,persian,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
podcasts.apple.com,https://podcasts.apple.com/,tamil,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
podcasts.apple.com,https://podcasts.apple.com/,thai,bengali; kazakh; latvian; marathi; persian; tamil; thai,7
play.google.com/store/apps,https://play.google.com/store/apps/,bengali,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
play.google.com/store/apps,https://play.google.com/store/apps/,greek,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
play.google.com/store/apps,https://play.google.com/store/apps/,kazakh,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
play.google.com/store/apps,https://play.google.com/store/apps/,latvian,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
play.google.com/store/apps,https://play.google.com/store/apps/,marathi,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
play.google.com/store/apps,https://play.google.com/store/apps/,persian,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
play.google.com/store/apps,https://play.google.com/store/apps/,tamil,bengali; greek; kazakh; latvian; marathi; persian; tamil,7
open.spotify.com,https://open.spotify.com/,estonian,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
open.spotify.com,https://open.spotify.com/,guarani,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
open.spotify.com,https://open.spotify.com/,latvian,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
open.spotify.com,https://open.spotify.com/,lithuanian,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
open.spotify.com,https://open.spotify.com/,serbian,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
open.spotify.com,https://open.spotify.com/,tamil,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
open.spotify.com,https://open.spotify.com/,thai,estonian; guarani; latvian; lithuanian; serbian; tamil; thai,7
languagedrops.com,https://languagedrops.com,hindi,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
languagedrops.com,https://languagedrops.com/,indonesian,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
languagedrops.com,https://languagedrops.com/,japanese,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
languagedrops.com,https://languagedrops.com/,korean,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
languagedrops.com,https://languagedrops.com/,serbian,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
languagedrops.com,https://languagedrops.com/,tagalog,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
languagedrops.com,https://languagedrops.com/,vietnamese,hindi; indonesian; japanese; korean; serbian; tagalog; vietnamese,7
archive.org,https://archive.org,cree,cree; guarani; kazakh; nahuatl; tamil; wolof,6
archive.org,https://archive.org/,guarani,cree; guarani; kazakh; nahuatl; tamil; wolof,6
archive.org,https://archive.org/,kazakh,cree; guarani; kazakh; nahuatl; tamil; wolof,6
archive.org,https://archive.org,nahuatl,cree; guarani; kazakh; nahuatl; tamil; wolof,6
archive.org,https://archive.org/,tamil,cree; guarani; kazakh; nahuatl; tamil; wolof,6
archive.org,https://archive.org/,wolof,cree; guarani; kazakh; nahuatl; tamil; wolof,6
play.google.com/store,https://play.google.com/store/,cree,cree; guarani; hindi; nahuatl; swahili; thai,6
play.google.com/store,https://play.google.com/store/,guarani,cree; guarani; hindi; nahuatl; swahili; thai,6
play.google.com/store,https://play.google.com/store,hindi,cree; guarani; hindi; nahuatl; swahili; thai,6
play.google.com/store,https://play.google.com/store/,nahuatl,cree; guarani; hindi; nahuatl; swahili; thai,6
play.google.com/store,https://play.google.com/store,swahili,cree; guarani; hindi; nahuatl; swahili; thai,6
play.google.com/store,https://play.google.com/store/,thai,cree; guarani; hindi; nahuatl; swahili; thai,6
ankiweb.net,https://ankiweb.net/,afrikaans,afrikaans; estonian; finnish; marathi; thai,5
ankiweb.net,https://ankiweb.net/,estonian,afrikaans; estonian; finnish; marathi; thai,5
ankiweb.net,https://ankiweb.net,finnish,afrikaans; estonian; finnish; marathi; thai,5
ankiweb.net,https://ankiweb.net/,marathi,afrikaans; estonian; finnish; marathi; thai,5
ankiweb.net,https://ankiweb.net/,thai,afrikaans; estonian; finnish; marathi; thai,5
languagetool.org,https://languagetool.org/,bulgarian,bulgarian; french; german; italian; serbian,5
languagetool.org,https://languagetool.org/,french,bulgarian; french; german; italian; serbian,5
languagetool.org,https://languagetool.org/,german,bulgarian; french; german; italian; serbian,5
languagetool.org,https://languagetool.org,italian,bulgarian; french; german; italian; serbian,5
languagetool.org,https://languagetool.org/,serbian,bulgarian; french; german; italian; serbian,5
academy.europa.eu,https://academy.europa.eu/,bulgarian,bulgarian; french; lithuanian; serbian; swedish,5
academy.europa.eu,https://academy.europa.eu/,french,bulgarian; french; lithuanian; serbian; swedish,5
academy.europa.eu,https://academy.europa.eu/,lithuanian,bulgarian; french; lithuanian; serbian; swedish,5
academy.europa.eu,https://academy.europa.eu/,serbian,bulgarian; french; lithuanian; serbian; swedish,5
academy.europa.eu,https://academy.europa.eu/,swedish,bulgarian; french; lithuanian; serbian; swedish,5
facebook.com,https://www.facebook.com/,bulgarian,bulgarian; cree; nahuatl; thai,4
facebook.com,https://www.facebook.com/,cree,bulgarian; cree; nahuatl; thai,4
facebook.com,https://www.facebook.com/,nahuatl,bulgarian; cree; nahuatl; thai,4
facebook.com,https://www.facebook.com/,thai,bulgarian; cree; nahuatl; thai,4
duolingo.com,https://www.duolingo.com/,french,french; guarani; indonesian; korean,4
duolingo.com,https://www.duolingo.com/,guarani,french; guarani; indonesian; korean,4
duolingo.com,https://www.duolingo.com/,indonesian,french; guarani; indonesian; korean,4
duolingo.com,https://www.duolingo.com/,korean,french; guarani; indonesian; korean,4
apps.ankiweb.net,https://apps.ankiweb.net/,french,french; german; swahili; tagalog,4
apps.ankiweb.net,https://apps.ankiweb.net/,german,french; german; swahili; tagalog,4
apps.ankiweb.net,https://apps.ankiweb.net,swahili,french; german; swahili; tagalog,4
apps.ankiweb.net,https://apps.ankiweb.net/,tagalog,french; german; swahili; tagalog,4
languagetransfer.org,https://www.languagetransfer.org/,greek,greek; hindi; italian; swahili,4
languagetransfer.org,https://www.languagetransfer.org,hindi,greek; hindi; italian; swahili,4
languagetransfer.org,https://www.languagetransfer.org,italian,greek; hindi; italian; swahili,4
languagetransfer.org,https://www.languagetransfer.org,swahili,greek; hindi; italian; swahili,4
memrise.com,https://www.memrise.com,italian,italian; latvian; nahuatl; vietnamese,4
memrise.com,https://www.memrise.com/,latvian,italian; latvian; nahuatl; vietnamese,4
memrise.com,https://www.memrise.com/,nahuatl,italian; latvian; nahuatl; vietnamese,4
memrise.com,https://www.memrise.com/,vietnamese,italian; latvian; nahuatl; vietnamese,4
swayam.gov.in,https://swayam.gov.in/,bengali,bengali; hindi; tamil,3
swayam.gov.in,https://swayam.gov.in/,hindi,bengali; hindi; tamil,3
swayam.gov.in,https://swayam.gov.in/,tamil,bengali; hindi; tamil,3
chrome.google.com/webstore,https://chrome.google.com/webstore/,bengali,bengali; marathi; thai,3
chrome.google.com/webstore,https://chrome.google.com/webstore/,marathi,bengali; marathi; thai,3
chrome.google.com/webstore,https://chrome.google.com/webstore/,thai,bengali; marathi; thai,3
discord.com,https://discord.com/,estonian,estonian; tagalog; thai,3
discord.com,https://discord.com/,tagalog,estonian; tagalog; thai,3
discord.com,https://discord.com/,thai,estonian; tagalog; thai,3
wordreference.com,https://www.wordreference.com/,french,french; italian; spanish,3
wordreference.com,https://www.wordreference.com,italian,french; italian; spanish,3
wordreference.com,https://www.wordreference.com/,spanish,french; italian; spanish,3
ling-app.com,https://ling-app.com,hindi,hindi; serbian; thai,3
ling-app.com,https://ling-app.com/,serbian,hindi; serbian; thai,3
ling-app.com,https://ling-app.com/,thai,hindi; serbian; thai,3
languagereactor.com,https://www.languagereactor.com/,indonesian,indonesian; italian; thai,3
languagereactor.com,https://www.languagereactor.com,italian,indonesian; italian; thai,3
languagereactor.com,https://www.languagereactor.com/,thai,indonesian; italian; thai,3
speaky.com,https://www.speaky.com/,latvian,latvian; lithuanian; spanish,3
speaky.com,https://www.speaky.com/,lithuanian,latvian; lithuanian; spanish,3
speaky.com,https://www.speaky.com/,spanish,latvian; lithuanian; spanish,3
mondly.com,https://www.mondly.com/,afrikaans,afrikaans; hindi,2
mondly.com,https://www.mondly.com/,hindi,afrikaans; hindi,2
50languages.com,https://www.50languages.com/,afrikaans,afrikaans; serbian,2
50languages.com,https://www.50languages.com/,serbian,afrikaans; serbian,2
utalk.com,https://utalk.com/,burmese,burmese; hindi,2
utalk.com,https://utalk.com,hindi,burmese; hindi,2
discord.com/invite/language-learning-community-634078414332231681,https://discord.com/invite/language-learning-community-634078414332231681,burmese,burmese; lithuanian,2
discord.com/invite/language-learning-community-634078414332231681,https://discord.com/invite/language-learning-community-634078414332231681,lithuanian,burmese; lithuanian,2
librivox.org,https://librivox.org/,chinese,chinese; french,2
librivox.org,https://librivox.org/,french,chinese; french,2
gutenberg.org/browse/languages/nl,https://www.gutenberg.org/browse/languages/nl,dutch,dutch; flemish,2
gutenberg.org/browse/languages/nl,https://www.gutenberg.org/browse/languages/nl,flemish,dutch; flemish,2
dbnl.org,https://www.dbnl.org/,dutch,dutch; flemish,2
dbnl.org,https://www.dbnl.org,flemish,dutch; flemish,2
librelingo.app,https://librelingo.app/,french,french; german,2
librelingo.app,https://librelingo.app/,german,french; german,2
nemoapps.com,https://www.nemoapps.com,hindi,hindi; thai,2
nemoapps.com,https://www.nemoapps.com/,thai,hindi; thai,2
bipa.ut.ac.id,https://bipa.ut.ac.id/,indonesian,indonesian; malay,2
bipa.ut.ac.id,https://bipa.ut.ac.id/,malay,indonesian; malay,2
indonesian-online.com,https://indonesian-online.com/,indonesian,indonesian; malay,2
indonesian-online.com,https://indonesian-online.com/,malay,indonesian; malay,2
